id_venta,id_cliente,id_tienda,id_producto,cantidad,monto,fecha_venta,updated_at
321606,2357,80,923,13,55.18,31/07/2024,2024-09-02
97724,5093,30,877,10,84.7,2024/07/27 18:58:26,N/A
319109,5734,170,904,2,877.08,2024/08/04 01:17:31,N/A
125250,3819,182,882,2,1308.09,N/A,N/A
244489,5742,159,338,13,1357.25,2024/07/17 15:59:52,07-03-2024
95074,2810,134,1118,14,708.54,08-15-2024,08-20-2024
307464,1067,193,42,9,29.11,2024-09-05,2024/07/29 10:05:34
303453,2953,196,262,5,127.75,09-28-2024,2024-09-24
203602,583,123,420,12,279.43,N/A,2024/07/17 08:31:30
300493,918,193,323,8,1402.09,N/A,08/08/2024
168183,2940,145,894,13,1266.98,2024/07/20 01:47:29,23/08/2024
264595,6503,52,1299,12,433.14,15/07/2024,09-20-2024
128419,1699,178,620,14,883.67,N/A,N/A
327992,2939,20,214,3,1377.68,27/07/2024,2024-08-06
331200,2330,7,277,1,181.87,09-24-2024,2024-07-09
310266,2853,61,395,14,1324.27,2024/07/28 06:58:32,2024/07/08 12:15:03
244488,5399,678,647,6,899.85,2024-07-08,2024/09/13 05:44:40
145113,2318,140,1117,12,197.69,08-29-2024,18/07/2024
329204,1296,32,1022,2,1422.57,2024/08/09 06:31:48,09-12-2024
101233,6763,166,830,14,890.4,2024/08/25 17:02:34,13/09/2024
304078,3961,87,115,3,1110.92,2024/09/06 17:01:33,07-24-2024
305069,3238,198,712,1,1315.13,2024-07-02,2024-08-17
323179,3929,73,11,14,576.03,N/A,07-04-2024
323934,116,202,1092,3,1081.31,13/09/2024,2024/09/11 11:14:40
303991,4540,72,519,14,600.79,2024/08/23 10:07:27,21/09/2024
257826,666,43,486,5,1221.59,N/A,2024/07/31 05:02:52
29263,2663,8,1067,4,623.36,2024-08-01,08-22-2024
154375,139,164,1065,5,5.41,N/A,2024-08-14
202383,3613,6,1022,10,189.32,N/A,N/A
252848,4197,86,134,10,1281.2,12/08/2024,N/A
101401,1247,143,249,8,620.51,N/A,2024/09/05 05:15:54
120850,2997,89,699,7,543.8,2024-07-25,09-22-2024
106064,1108,155,381,12,1377.18,23/07/2024,2024/09/20 08:55:26
313613,1360,118,1178,2,84.98,N/A,2024-09-21
180792,5444,46,835,8,1003.94,2024-08-16,2024-08-19
301346,4417,69,689,7,1365.46,09-28-2024,15/07/2024
222340,3066,129,733,8,892.27,07-31-2024,2024/07/31 16:11:02
1074,4439,204,402,5,1235.65,08-13-2024,2024/08/03 19:03:28
79465,995,59,1034,8,541.62,16/08/2024,07-16-2024
129896,3540,4,1005,2,587.52,07-26-2024,10/08/2024
266182,3409,204,953,1,447.19,N/A,2024-09-28
195197,1026,16,174,8,1162.16,N/A,08-03-2024
327465,5470,11,281,13,1217.4,N/A,03/09/2024
303621,3525,143,1135,5,89.97,N/A,2024/07/02 22:05:36
184793,4922,174,347,9,548.43,2024-09-15,2024/07/19 09:27:17
20990,3368,9,54,7,170.93,N/A,2024/07/19 02:11:55
320421,1090,60,1076,12,561.17,09/09/2024,2024-08-15
133202,4368,195,18,5,334.91,2024/08/09 02:28:07,2024-08-02
327443,1592,110,808,4,850.71,N/A,2024-09-08
6193,5621,36,7,13,107.54,08-12-2024,07-08-2024
306976,4722,197,289,5,574.75,09-07-2024,N/A
89131,195,109,1020,9,88.82,17/07/2024,05/07/2024
169788,5258,108,138,14,649.73,08-03-2024,N/A
138556,4427,7,97,4,634.92,2024-07-04,09-25-2024
74926,2570,73,677,6,1251.73,09-29-2024,09-26-2024
203849,2421,202,1038,8,65.69,N/A,07/07/2024
319603,5866,75,911,10,1051.07,2024/07/18 02:06:58,2024-08-22
101841,95,97,160,2,,N/A,2024/08/12 20:04:43
70172,3979,193,920,5,1464.77,2024-09-02,2024-07-17
240609,3044,175,797,8,531.07,2024/07/14 18:36:20,09-29-2024
189958,4874,196,186,11,113.98,N/A,2024/07/29 07:14:56
301797,1014,159,1111,7,1042.9,19/09/2024,N/A
330609,4047,26,313,13,1302.09,2024/08/08 02:04:46,N/A
145224,2444,198,393,6,390.35,2024/08/15 23:53:51,2024-07-04
197908,1203,47,424,14,305.27,N/A,N/A
25963,581,107,871,8,113.23,08-17-2024,2024/09/18 20:06:34
315343,4690,46,0,12,87.23,N/A,2024-08-06
319449,679,152,916,13,1479.86,N/A,08-01-2024
39742,2362,104,311,11,962.53,07-11-2024,N/A
31334,5023,104,475,3,61.99,2024/07/28 04:48:57,N/A
321671,4255,78,670,13,446.64,2024-08-30,2024/08/24 23:28:54
331679,4221,49,1150,1,1036.61,N/A,2024/08/12 22:37:14
317792,1021,178,750,7,601.35,2024/09/18 02:10:51,09-06-2024
60862,2107,90,1023,4,669.2,2024/07/26 05:50:34,08-22-2024
250648,4003,162,1064,5,637.38,N/A,08-06-2024
117920,2949,204,55,13,848.35,09-09-2024,08-29-2024
317145,3204,43,1816,10,42.08,2024-09-06,2024-07-04
223593,2711,135,649,9,509.82,2024-07-11,24/09/2024
20560,2340,15,299,13,421.04,08-04-2024,2024-07-27
321472,1702,39,1179,8,864.96,14/09/2024,N/A
57977,6160,62,780,8,212.15,2024-07-09,2024-07-01
218056,4996,211,1181, 5u ,474.9,03/08/2024,08/08/2024
295189,2667,114,285,9,568.82,09/08/2024,N/A
141729,2904,185,129,3,69.77,2024/07/31 00:44:55,2024-09-10
301582,869,973,151,10,1256.72,06/09/2024,N/A
126490,249,88,628,6,1428.0,08-16-2024,04/08/2024
323647,387,23,484,6,1259.33,2024-09-21,09-25-2024
4278,2299,50,718,13,463.77,2024-08-25,08/08/2024
311099,4664,12,895,4,1239.45,N/A,21/07/2024
190393,814,193,347,13,57.49,2024/07/22 00:56:52,2024-07-08
13564,2856,4,897,4,941.18,2024/08/23 19:16:34,07-21-2024
76464,2518,138,64,12,7.48,2024-08-17,2024/09/28 04:29:31
144204,4660,6,604,6,66.92,2024/07/27 06:44:57,09-11-2024
311806,2843,125,526,13,6.72,11/09/2024,14/09/2024
28532,2173,147,524,10,368.45,2024-08-13,2024/08/11 02:51:49
148583,872,109,927,12,769.21,09-05-2024,09/08/2024
158835,1490,4,1158,11,1148.29,07-17-2024,21/07/2024
132219,2980,81,69,8,32.59,N/A,2024-09-27
56826,308,129,701,4,168.34,N/A,2024-09-29
270698,3764,121,894,3,33.75,2024/08/02 13:12:46,N/A
146422,123,130,1006,10,524.06,2024/09/15 13:59:09,N/A
102343,2023,195,40,7,1182.09,2024-08-18,2024/09/16 05:16:20
136445,5114,170,865,3,,2024-09-18,2024-09-17
325355,666,183,437,5,1272.82,08-28-2024,2024-09-27
302098,3660,190,329,12,433.04,N/A,08-15-2024
310174,1059,76,966,5,340.03,2024/09/22 17:57:20,09-16-2024
143665,4551,128,924, 5u ,106.57,N/A,2024-07-31
321143,3360,83,1075,11,1103.0,N/A,2024/09/12 00:17:44
126077,4247,87,1188,5,896.68,2024/09/05 23:46:52,2024-09-05
67515,705,176,759,10,1496.99,2024/07/25 09:50:00,2024/08/04 18:33:09
329505,2217,201,322,6,603.67,2024-08-04,N/A
135850,3249,142,1092,1,1053.09,12/08/2024,N/A
163001,803,220,938,7,705.4,N/A,23/07/2024
281953,1000,89,862,7,75.39,07-21-2024,N/A
325233,620,135,70,7,1155.4,2024-08-19,2024-08-25
216193,4794,193,2041,8,1483.72,2024/09/26 03:09:21,N/A
152821,3626,83,933,11,501.42,07-18-2024,2024-07-17
111488,5283,149,625,1,1087.35,2024-07-14,07-04-2024
331583,4958,194,244,1,242.76,N/A,N/A
313893,5331,5,155,4,1027.37,2024/07/28 16:28:46,N/A
12280,4605,156,680,9,759.52,2024-09-14,08-23-2024
231688,1647,11,295,1,96.99,07-10-2024,2024-08-24
182429,2163,44,372, 5u ,857.92,N/A,N/A
29590,2409,93,975,14,202.63,21/08/2024,19/08/2024
283288,1368,119,865,13,864.25,08-05-2024,2024-09-22
38489,5121,22,1147,12,96.78,N/A,2024/08/13 10:09:14
196475,428,211,955,6,365.79,2024/07/19 05:35:37,08-22-2024
124711,2223,171,142,2,1452.69,2024/09/26 08:41:05,20/07/2024
306476,2041,32,1050,8,246.37,22/08/2024,2024-07-21
301898,5011,115,179,10,1409.33,2024/07/03 11:23:51,2024/09/22 22:04:05
301311,2263,52,727,11,1294.9,N/A,2024-09-20
300613,2408,179,1127,9,954.32,2024-07-16,2024/07/12 07:12:59
322776,1760,6,732,14,436.58,2024/08/30 11:00:44,2024/08/26 15:43:47
192690,3984,7,0,2,399.42,05/09/2024,03/09/2024
91738,120,216,876,2,906.34,08-21-2024,N/A
205867,2775,103,471,3,121.22,N/A,2024/07/28 09:15:53
299934,4071,129,435,5,287.46,25/07/2024,2024-08-13
204983,708,83,1022,8,261.81,N/A,N/A
195120,660,35,43,2,785.4,12/09/2024,14/09/2024
320457,4823,170,116,14,333.69,08-04-2024,N/A
35347,4811,73,525,8,1273.94,08-07-2024,08-26-2024
252820,2404,1,686,9,1050.45,08-26-2024,24/07/2024
222548,1248,118,227,7,1221.28,08-22-2024,07-04-2024
325750,3770,161,237,10,939.73,08-22-2024,2024-08-07
321905,2491,105,589,1,414.92,07/08/2024,16/08/2024
103176,815,124,831,12,247.17,2024-08-16,2024-08-28
75445,5481,24,31,8,1463.44,N/A,08-08-2024
310493,5184,2,865,1,286.58,08-12-2024,N/A
317946,5228,191,762,14,1065.38,15/08/2024,2024/07/26 23:28:48
330036,2188,133,1162,7,1284.17,09-07-2024,17/07/2024
163024,5143,14,379,12,675.85,07-22-2024,08-31-2024
108012,991,55,277,6,942.6,2024-07-05,N/A
10140,1771,65,803,1,963.87,2024/07/04 19:18:38,2024/09/03 21:59:54
189747,4233,219,774,3,643.14,N/A,2024/09/12 11:02:41
239011,2098,118,813,10,1096.32,2024-07-03,04/08/2024
284915,713,153,445,2,960.13,15/08/2024,08-10-2024
93280,3137,92,146,2,1285.54,07-10-2024,2024-08-11
300468,824,16,1147,12,1042.45,2024-08-27,2024-09-22
313384,2482,38,308,10,1421.1,2024-08-19,N/A
124291,1026,69,1060,3,705.77,N/A,N/A
329124,2879,12,371,12,1386.36,N/A,07/08/2024
145608,4993,41,969,10,1080.18,2024-08-11,10/09/2024
230494,1370,41,651,2,957.62,2024-09-16,22/07/2024
304614,3090,176,813,9,764.45,28/09/2024,N/A
330605,5886,48,329,4,1075.75,07-08-2024,07/07/2024
193513,614,189,140,5,847.31,N/A,09/07/2024
296587,1480,53,183,1,1146.14,19/09/2024,18/07/2024
323064,2109,42,527,7,571.47,2024/08/15 21:19:03,08-10-2024
308711,254,182,602,8,1148.72,09-18-2024,13/08/2024
78308,1284,165,802,8,1131.86,2024/08/29 13:38:16,2024-07-07
154950,5212,83,118,11,933.44,08-28-2024,07-03-2024
39638,3852,193,610,2,667.01,2024/07/15 17:12:25,2024-08-04
187503,5995,45,957,11,464.3,2024/09/02 00:06:51,N/A
325617,901,164,129,14,1198.57,N/A,01/09/2024
328502,3160,178,1032,13,221.55,26/09/2024,08-07-2024
262402,1804,103,128,12,813.89,2024-07-14,07-21-2024
313268,1173,208,354, 5u ,859.13,2024/08/05 16:21:59,2024/08/27 14:04:22
311823,2433,115,338,1,1450.92,2024/09/12 19:13:02,2024/08/22 06:02:23
227629,5316,116,1195,14,110.04,09-01-2024,N/A
246372,4764,152,313,2,1238.71,2024-07-08,2024-07-07
233603,2108,159,51,6,1142.64,11/09/2024,N/A
291555,2196,174,41,1,825.25,09-17-2024,22/08/2024
46461,173,43,523,12,845.72,2024/08/28 08:49:38,N/A
312211,3564,5,50,7,838.16,N/A,08-07-2024
169032,4818,94,81,13,632.0,07-20-2024,N/A
84325,1050,51,848,10,408.61,30/08/2024,N/A
139366,940,152,422,4,1173.11,05/09/2024,08-15-2024
312203,5499,41,956,8,295.17,07-15-2024,2024/08/20 08:10:19
122537,4189,67,185,13,542.14,N/A,2024/07/17 13:31:17
330698,4137,149,207,11,470.45,08-18-2024,07-06-2024
311327,4938,110,448,10,621.86,25/08/2024,07-13-2024
184086,1408,153,909,2,52.14,N/A,18/07/2024
240933,4984,98,532,13,454.87,08-28-2024,2024-07-17
314832,5383,54,38,3,243.45,2024-07-12,2024-07-07
326072,603,143,403,9,294.45,2024/09/06 14:31:36,17/09/2024
156891,3423,207,733,12,,24/08/2024,N/A
209230,3270,39,397,1,874.22,N/A,N/A
327245,2816,208,550,11,1490.58,07-01-2024,2024/08/17 10:05:15
144735,2849,170,706,14,1163.97,2024/09/02 14:20:42,09-06-2024
89125,5252,102,467,6,358.37,03/08/2024,2024-08-10
311372,5391,142,1196,2,524.2,2024/09/13 06:58:25,2024/08/23 13:26:46
322372,3480,61,38,2,807.95,02/08/2024,N/A
318260,2476,181,1090,5,1278.38,14/09/2024,N/A
329908,4509,203,383,6,441.65,2024-08-04,03/09/2024
300341,2152,106,666,5,1028.31,08-10-2024,2024/07/13 02:35:10
305876,4298,192,486,13,399.53,19/09/2024,2024/08/25 06:37:06
328926,608,97,334,8,702.53,N/A,2024-07-12
331617,5249,220,934,10,715.28,18/09/2024,2024-09-21
31525,105,48,1027,6,90.75,2024-07-01,08/07/2024
74890,3904,14,475,4,1149.35,08-06-2024,2024-08-13
301900,3440,183,391,2,1485.8,25/09/2024,2024-09-25
317705,1667,76,558,9,1171.73,09-08-2024,15/07/2024
309331,1760,209,263,4,1053.57,2024/07/23 18:32:39,2024/07/13 04:09:05
194667,5872,27,551,4,336.53,2024-09-18,07-24-2024
157639,4350,173,658,9,605.26,N/A,29/08/2024
301980,1178,13,529,7,991.42,N/A,08-06-2024
320506,2132,215,26,13,940.74,N/A,18/08/2024
309976,4781,130,593,12,530.96,13/09/2024,2024/09/22 07:08:47
181332,3978,74,534,12,100.94,2024/09/03 07:41:38,2024-07-29
261836,4127,164,828,1,128.88,08-25-2024,N/A
88639,1335,205,814,6,1158.97,2024/07/30 11:26:25,2024-08-31
301751,3474,38,79,3,259.48,2024/07/10 12:53:20,08-11-2024
319915,1545,209,432,4,416.22,N/A,29/07/2024
324579,246,78,819,8,1451.16,2024/09/22 22:14:14,2024/07/06 09:00:31
307863,3222,16,960,9,476.75,2024-09-09,13/07/2024
324804,5168,134,417,13,1087.53,N/A,08-15-2024
316710,1924,119,352,13,305.59,N/A,2024-07-25
283994,1107,35,878,1,1404.81,24/08/2024,01/07/2024
17606,5531,114,1171,2,1123.7,25/09/2024,N/A
325356,3664,76,455,2,302.32,02/08/2024,2024/07/05 00:58:46
302607,724,170,517,7,1267.52,06/09/2024,16/08/2024
53015,5931,130,82,5,118.04,N/A,08-13-2024
267425,532,162,939,13,1007.59,2024/07/18 16:28:06,09-28-2024
324153,3727,117,643,6,339.95,2024/07/16 19:17:50,09/08/2024
85711,1062,146,1016,4,64.13,09-26-2024,2024/07/02 18:25:58
96030,125,47,752,1,1157.51,2024-08-08,08-29-2024
221724,2464,124,512,13,183.81,N/A,N/A
319402,3343,211,1028,7,1173.53,N/A,17/07/2024
310462,1160,176,802,12,238.15,2024/08/20 11:44:34,09-27-2024
207896,754,78,1065,9,202.12,09-09-2024,2024-07-03
124929,415,42,110,11,201.94,22/09/2024,24/08/2024
128445,5514,58,888,3,489.76,2024-09-13,19/07/2024
304047,4938,132,330,14,78.79,12/07/2024,2024/09/08 20:24:24
318965,5119,142,1185,7,1124.61,2024/09/15 19:55:08,N/A
222146,1642,56,622,11,40.54,12/07/2024,2024-09-22
312356,1442,167,753,13,1443.34,2024-08-04,N/A
317928,4481,147,912,8,1410.44,2024/07/17 18:49:57,07-05-2024
245710,1171,211,147,13,630.75,2024-08-03,09-17-2024
304107,1422,177,301,9,327.01,N/A,11/07/2024
329268,202,82,1024,11,540.08,N/A,2024-09-21
206940,3837,210,488,14,803.28,04/07/2024,09-05-2024
323325,5012,176,1123,13,871.33,29/07/2024,N/A
102192,4108,190,338,11,948.09,N/A,08-09-2024
302805,3085,75,664,9,123.0,08-19-2024,2024-09-22
303214,3609,163,455,9,1416.73,2024/08/13 07:23:46,19/09/2024
79565,439,117,507,2,258.96,2024-08-04,2024-07-06
36920,4145,154,631,6,1305.22,2024/07/27 06:58:12,29/07/2024
1993,423,164,523,8,390.3,2024/09/08 06:38:38,08-23-2024
325898,991,166,1198,10,783.36,2024-08-02,N/A
42877,4284,206,799,12,465.79,07-09-2024,2024-08-30
262055,1323,218,144,11,886.67,N/A,09/07/2024
273388,5302,117,656,2,158.7,2024/09/10 09:55:49,2024/09/25 04:42:06
163037,2714,194,361,8,1249.19,08-05-2024,2024/07/29 01:51:30
325096,726,121,1027,12,1411.15,12/09/2024,2024/09/07 11:11:04
300428,800,27,344,10,515.3,08-01-2024,31/08/2024
322264,2436,5,658,13,618.22,2024-08-23,N/A
305506,5106,105,733,5,310.95,N/A,07-11-2024
316626,4044,207,485,2,1375.82,2024/08/22 07:05:23,2024/07/02 10:26:48
308991,1551,177,195,1,631.93,2024/07/15 16:36:23,07-03-2024
321850,788,53,54,1,927.29,2024/08/16 14:22:20,09-06-2024
31085,3300,185,100,4,900.59,N/A,07-03-2024
325575,4541,177,558,5,472.88,2024/07/19 13:57:20,2024/07/25 17:17:33
316177,4328,646,682,11,1207.95,2024/07/17 14:51:09,07-20-2024
323123,2150,0,235,9,1354.38,N/A,08-18-2024
47380,156,83,732,10,762.4,10/08/2024,09-20-2024
68337,1129,115,1054,4,1349.24,2024/09/17 15:19:21,13/08/2024
314190,761,205,624,2,527.66,08-04-2024,08-03-2024
304361,1162,60,438,13,620.97,N/A,29/07/2024
166728,1725,213,355,5,910.25,08-17-2024,08-12-2024
8690,5768,46,610,3,212.94,N/A,2024/09/08 20:30:48
76488,2637,59,54,12,788.58,08-12-2024,18/09/2024
2150,3314,153,659,1,1477.97,N/A,2024/08/09 20:42:20
262973,3770,99,365,13,251.77,07-15-2024,07-26-2024
80838,4518,135,1091,9,252.03,2024/09/10 07:22:53,30/07/2024
316296,89,167,1124,10,150.89,2024/07/31 20:32:45,2024/09/29 09:39:46
61182,1498,174,347,10,1032.22,08-31-2024,2024-07-15
206472,3060,80,26,14,704.4,2024-08-27,08-19-2024
331178,377,114,1086,3,357.6,08-19-2024,28/07/2024
331715,2845,205,847,5,12.83,2024-07-25,2024-07-16
316556,506,115,997,12,68.49,17/07/2024,13/08/2024
166534,1759,125,104,8,632.4,2024/07/12 20:13:10,2024/07/12 21:52:14
302623,283,170,955,3,613.15,31/07/2024,08-07-2024
329010,4027,149,714,14,1128.12,09-19-2024,07-18-2024
304418,2420,57,990,4,1412.77,2024/08/26 15:58:36,17/07/2024
306782,3510,98,33,2,1165.65,N/A,07-01-2024
309785,1515,64,328,1,603.93,N/A,07-18-2024
309272,4188,102,826,2,774.62,2024/09/12 02:22:08,07-17-2024
331439,4793,123,503,12,28.75,10/08/2024,N/A
156434,2032,180,909,9,1152.38,2024-08-21,2024-07-01
178369,5483,20,247,11,111.3,15/07/2024,08/07/2024
314392,4965,212,854,14,889.04,2024-09-21,08/08/2024
260196,2280,35,995,12,345.49,2024-09-24,2024-08-13
305106,3382,213,643,1,704.65,2024-07-22,2024/09/20 03:22:43
238362,3395,169,268,13,1333.25,08-24-2024,N/A
317392,14,200,1156,3,97.5,30/08/2024,2024/09/05 14:48:13
84534,2101,90,379,8,12.05,07-09-2024,24/08/2024
32316,2339,28,1010,5,677.37,N/A,2024-07-19
207618,1346,117,891,4,1332.11,N/A,25/07/2024
324370,106,146,75,8,198.29,29/07/2024,2024-08-25
252238,1996,141,147,14,655.13,N/A,2024-09-18
155698,1466,204,307,11,650.75,12/09/2024,16/09/2024
317885,266,167,56,8,1372.03,2024-09-29,2024-07-08
324111,3227,180,704,11,1135.04,2024/07/03 13:00:53,07-22-2024
92180,2635,101,499,11,442.45,09-11-2024,2024/07/23 04:05:42
320613,5633,66,1038,11,1247.82,12/07/2024,2024-09-17
328013,4616,159,498,10,58.24,09-17-2024,2024-07-13
241829,3474,133,313,8,398.94,13/09/2024,2024-07-15
261592,4946,192,65,2,1030.84,2024/07/12 18:21:39,12/07/2024
279449,4903,0,431,6,579.62,08-26-2024,09-10-2024
305310,3949,176,20,14,470.1,07-22-2024,N/A
331221,4553,14,123,11,480.56,25/09/2024,2024/08/22 14:06:19
305227,91,62,157,13,1083.78,09-08-2024,2024/08/20 21:24:59
313283,456,209,1144,13,210.67,09-09-2024,2024-09-28
313210,1005,111,635,9,438.28,2024-07-20,2024-07-29
157663,4939,30,1033,14,795.65,2024-07-02,07-17-2024
78938,2280,115,1171,8,1418.92,N/A,28/07/2024
42323,2334,28,159,8,1306.0,13/09/2024,22/08/2024
64349,4754,110,486,7,185.02,08-31-2024,25/07/2024
314223,5810,112,498,13,387.63,N/A,N/A
80857,5420,87,48,8,1001.85,2024/08/14 17:17:09,N/A
216392,4324,130,623,1,133.28,2024/09/21 15:42:45,09-05-2024
156460,196,172,130,11,89.99,2024/07/22 18:51:35,24/07/2024
167920,1579,68,503,7,1252.76,N/A,N/A
255321,3640,55,263,7,306.66,08-04-2024,06/09/2024
318024,3140,190,38,7,799.09,07-08-2024,07-20-2024
316217,5443,201,440,7,1204.42,08-17-2024,07-30-2024
315462,0,43,973,14,696.19,N/A,2024-08-04
297695,3632,155,295,6,103.31,N/A,09-17-2024
208349,4587,162,222,1,11.62,02/07/2024,2024/07/19 18:02:32
305892,1342,50,733,12,984.16,2024-07-28,2024/08/06 11:54:33
118172,5645,55,881,13,1495.62,07-26-2024,N/A
306849,1769,121,53,1,739.2,01/07/2024,2024/07/06 13:37:25
103572,2799,112,969,4,455.72,2024/08/24 22:09:41,30/07/2024
261839,1295,183,506,6,1106.42,09-25-2024,2024-09-26
316704,4372,117,871,2,423.14,2024-07-09,07-20-2024
96065,665,73,531,8,574.73,2024/09/21 00:27:29,N/A
224713,4333,2,1096,8,797.35,08/08/2024,N/A
171827,2956,151,793,13,46.25,2024-07-13,N/A
138123,5089,43,744,13,531.26,09-05-2024,18/08/2024
328831,3856,213,863,14,63.99,09-28-2024,N/A
171428,4195,49,393,14,250.33,07-03-2024,12/09/2024
168352,5434,94,77,2,906.72,2024-07-21,07-01-2024
133580,3472,37,1,13,1168.63,N/A,09-29-2024
109101,3792,67,192,6,1326.0,N/A,N/A
94534,5807,46,924,6,563.29,N/A,07-07-2024
258767,366,683,479,6,1275.66,2024-07-31,N/A
180627,5859,125,598,4,1322.2,N/A,2024/07/14 07:56:37
214827,5083,13,703,3,1088.1,28/08/2024,2024/07/16 11:11:38
300706,2162,81,367,4,236.64,N/A,2024-09-09
134312,4978,152,696,9,676.61,2024-09-29,08-09-2024
294384,3263,73,241,11,1367.95,2024-09-19,09/07/2024
73064,412,66,631,7,807.04,2024/07/19 02:49:10,2024/09/25 22:17:22
217425,4780,0,378,10,520.2,N/A,N/A
89290,2637,91,258,9,601.77,2024/07/22 11:26:38,2024-08-03
26366,5129,188,236,10,811.47,N/A,09-25-2024
271942,5901,128,538,6,224.8,2024/07/04 06:39:37,2024-08-10
320842,5447,87,1043,11,217.07,2024-07-03,10/08/2024
330316,5306,88,11,4,78.64,2024/09/14 08:17:25,2024/07/20 10:22:12
324551,4617,29,667,12,394.83,2024-08-04,07-21-2024
178120,4728,26,856,7,833.52,2024/09/16 17:27:26,11/09/2024
194712,1639,144,1196,4,194.77,2024/08/30 02:15:26,2024-08-16
270521,494,107,255,1,951.64,12/09/2024,09-25-2024
272667,4999,130,68,11,1205.72,2024/08/06 13:16:05,11/09/2024
135005,3502,1,201,7,868.23,N/A,2024/08/22 10:22:18
194413,68,189,556,5,1489.53,08-15-2024,N/A
310179,424,6,175,3,785.71,2024-07-21,2024/08/27 21:51:30
68487,3201,48,683,4,133.77,07-27-2024,09-12-2024
97460,1874,167,785,12,1068.2,2024-08-04,07-17-2024
138898,3154,98,161,11,21.0,07-22-2024,13/07/2024
15231,4746,140,402,9,803.88,N/A,07-27-2024
158265,1697,84,749,11,889.08,10/07/2024,21/09/2024
181843,11,97,373,2,1259.88,09/09/2024,2024-07-28
236597,5020,211,582,6,1095.98,29/09/2024,2024/08/10 17:04:41
248396,1676,201,890,2,440.69,2024/08/07 00:06:06,2024-09-25
303015,2799,104,748,14,277.11,30/08/2024,2024/09/13 15:26:38
261426,2489,196,983,14,697.35,12/08/2024,10/09/2024
85960,1999,50,1120,1,613.47,2024-09-16,N/A
304809,2834,123,596,3,519.04,07-15-2024,2024/08/20 16:43:31
319233,2677,63,437,2,,21/07/2024,2024/08/19 13:34:01
331214,5941,76,20,1,159.53,N/A,2024-07-30
137574,3031,98,1002,12,184.53,2024-09-11,N/A
331411,1740,189,303,1,328.33,2024-07-23,N/A
318550,769,138,424,4,851.85,31/08/2024,2024/09/25 07:31:37
322891,4242,108,682,5,81.26,06/09/2024,2024-08-10
318239,5789,140,613,13,824.42,30/08/2024,08-31-2024
313864,5053,182,635,5,214.61,07/09/2024,07-18-2024
181200,675,27,775,8,1051.27,2024-07-29,2024/08/10 09:32:40
30691,5340,114,3,13,753.46,03/09/2024,N/A
229025,3402,92,1145,8,91.22,23/09/2024,N/A
307006,3229,187,1092,12,840.72,2024-08-06,N/A
161552,5300,42,77,4,1067.49,N/A,26/08/2024
236457,4514,43,233,6,31.85,N/A,N/A
274803,5516,137,1123,10,320.85,N/A,26/08/2024
305621,0,159,810,13,991.45,07-24-2024,09-08-2024
313272,4341,139,387, 5u ,490.12,01/07/2024,08-11-2024
326263,1077,38,271,7,575.92,16/09/2024,2024-07-07
323981,2201,189,806, 5u ,911.52,2024-09-26,02/08/2024
311585,3438,167,861,4,443.48,07-14-2024,2024-07-17
230052,1950,150,1165,1,311.5,2024/08/28 00:40:21,2024/07/29 12:50:41
143559,4532,190,482,5,1045.27,2024-09-22,2024/08/17 16:13:08
329591,599,202,1123,9,780.26,2024/08/02 21:20:40,N/A
38801,976,211,734,8,1135.81,N/A,N/A
270111,2589,185,720,1,952.71,N/A,N/A
326952,5843,113,595,10,149.78,2024-07-23,N/A
306560,2095,91,445,3,888.84,09-06-2024,N/A
321611,6336,102,920,2,881.74,N/A,30/08/2024
253362,1106,198,771,2,715.41,13/08/2024,09-02-2024
324968,620,140,714,1,1288.03,14/08/2024,09-27-2024
139117,273,127,313,6,211.46,05/07/2024,2024-08-18
311887,2055,104,894,14,1117.72,08-29-2024,2024-09-24
284162,2136,96,232,1,762.1,17/08/2024,11/07/2024
19803,3129,169,67,14,1029.92,22/07/2024,N/A
21046,4698,18,353,13,1303.27,08-27-2024,07-12-2024
241297,1476,220,196,9,350.73,13/07/2024,07-10-2024
263666,1225,27,66,4,1245.02,2024/07/11 06:28:15,17/09/2024
301593,3371,31,57,1,932.92,2024-08-17,05/09/2024
287097,629,133,1188,10,737.11,N/A,N/A
88201,786,50,889,12,1011.0,08-05-2024,09-07-2024
326412,2040,198,695,11,1435.64,2024-07-28,2024-08-14
15998,3294,144,311,10,1016.9,07-06-2024,09-13-2024
136947,74,219,2,2,525.3,27/08/2024,N/A
318666,2137,144,942,12,653.23,2024/08/03 15:15:40,2024-09-18
306255,970,3,297,11,982.95,31/08/2024,2024/08/15 06:37:02
91149,4607,108,1006,14,77.54,2024-09-02,N/A
135125,4494,35,308,10,1417.6,N/A,08/07/2024
329363,328,89,160,1,1156.94,2024-08-13,08-18-2024
