id_devolucion,id_venta,motivo,fecha_devolucion
5416,319636,Error despacho,N/A
5417,138859,Error despacho,2023/08/07 13:22:29
5418,276828,Cambio de talla,02/04/2023
5419,311066,Error despacho,2023/02/08 18:15:52
5420,235361,Error despacho,2024/03/12 10:10:03
5421,280860,Error despacho,27/04/2024
5422,319106,N/A,2024-03-11
5423,308763,Defecto,05-21-2023
5424,86297,N/A,12-22-2023
5425,285311,Defecto,N/A
5426,258168,Error despacho,N/A
5427,278506,Defecto,2024/01/27 21:53:59
5428,66146,Cliente no satisfecho,12/11/2023
5429,268217,Defecto,29/09/2023
5430,88892,N/A,23/11/2023
5431,219329,Defecto,2023/02/15 01:45:02
5432,90675,Error despacho,2023-02-17
5433,291400,Defecto,N/A
5434,114901,Error despacho,2024-06-16
5435,323473,Cliente no satisfecho,03-30-2023
5436,201956,Defecto,21/01/2023
5437,128527,Defecto,N/A
5438,230748,Error despacho,N/A
5439,318836,Cambio de talla,N/A
5440,14186,Error despacho,12-12-2023
5441,310942,N/A,09/09/2023
5442,136539,Error despacho,22/06/2024
5443,318268,Cambio de talla,2023-01-25
5444,43129,Cliente no satisfecho,2024/01/09 04:40:00
5445,42565,Cliente no satisfecho,2024/05/22 06:39:16
5446,62677,Defecto,12/06/2023
5447,146937,Cambio de talla,2023-07-02
5448,228129,Error despacho,2023-03-01
5449,248463,Defecto,2023-07-29
5450,18509,Cambio de talla,2024/06/28 15:01:32
5451,106560,Defecto,2024/04/06 22:57:11
5452,6539,N/A,10/10/2023
5453,237017,N/A,09-07-2024
5454,322946,Defecto,2024/04/05 22:25:46
5455,333177,Error despacho,N/A
5456,216587,N/A,03-11-2023
5457,142254,Defecto,07-20-2024
5458,70028,Cliente no satisfecho,2024/05/18 17:53:55
5459,59744,Error despacho,08-07-2024
5460,101387,Cliente no satisfecho,2023/01/03 18:59:21
5461,113394,Cliente no satisfecho,2023/09/04 05:13:30
5462,199778,Error despacho,2024-09-01
5463,211618,N/A,2024/07/11 04:03:04
5464,85125,Error despacho,02/03/2024
5465,209804,Cliente no satisfecho,12-23-2023
5466,95379,Defecto,2024-03-19
5467,228271,N/A,2024-08-08
5468,16648,Cambio de talla,08-15-2024
5469,255423,Error despacho,2023/10/13 09:20:36
5470,253678,Cambio de talla,05-21-2024
5471,33354,N/A,N/A
5472,287248,Cliente no satisfecho,02/05/2024
5473,242383,Defecto,N/A
5474,264676,Cambio de talla,2023-05-28
5475,11392,Cambio de talla,2024-06-01
5476,52477,Error despacho,2023-09-05
5477,118181,Cambio de talla,2024/07/11 08:38:09
5478,137495,Defecto,28/08/2023
5479,182779,Error despacho,2024/06/05 19:57:48
5480,84377,Defecto,13/08/2024
5481,62548,Defecto,2023-11-04
5482,245508,Defecto,2023/03/09 14:02:48
5483,135824,N/A,2023-06-28
5484,196877,Cliente no satisfecho,2023-01-01
5485,135365,,2023-06-02
5486,81992,Cambio de talla,2023/09/23 13:33:15
5487,27147,Cambio de talla,N/A
5488,179734,Error despacho,2023-12-11
5489,172881,,05-02-2023
5490,274447,Cambio de talla,N/A
5491,325368,Cambio de talla,2023/02/18 03:36:24
5492,159948,Error despacho,18/02/2023
5493,210894,Cambio de talla,12/06/2023
5494,201780,Cambio de talla,N/A
5495,36156,Error despacho,04-21-2024
5496,155423,N/A,04-07-2024
5497,187080,Cambio de talla,2023/08/13 15:54:17
5498,133148,Defecto,2024-05-06
5499,212139,N/A,2024-01-27
5500,32430,,2023-05-04
5501,175473,Cliente no satisfecho,2023/07/18 07:45:27
5502,302326,N/A,N/A
5503,144861,Error despacho,05-02-2024
5504,204952,N/A,N/A
5505,198095,Cambio de talla,2023/09/17 18:59:57
5506,58035,Cliente no satisfecho,N/A
5507,12852,N/A,2023-09-02
5508,50713,,01-15-2023
5509,69527,N/A,2023/09/15 19:58:07
5510,106673,N/A,N/A
5511,310445,Cliente no satisfecho,14/04/2023
5512,195454,N/A,05/09/2024
5513,299262,,N/A
5514,295022,Error despacho,2024-09-25
5515,162482,,02-09-2024
5516,154136,Error despacho,2023/03/19 18:06:05
5517,212504,N/A,06/11/2023
5518,28458,Cliente no satisfecho,2023/07/23 07:50:39
5519,167405,Defecto,2023-06-16
5520,266356,Error despacho,16/06/2024
5521,41920,Error despacho,06-10-2024
5522,324993,Error despacho,07-26-2023
5523,60117,Cliente no satisfecho,N/A
5524,107155,Error despacho,12-20-2023
5525,290124,Cambio de talla,N/A
5526,103043,Cambio de talla,2024-09-15
5527,259831,Cambio de talla,N/A
5528,200209,Cliente no satisfecho,03-04-2024
5529,66260,Error despacho,07/04/2023
5530,257647,Cliente no satisfecho,12-17-2023
5531,55909,Cliente no satisfecho,N/A
5532,113329,N/A,2023/07/01 06:34:59
5533,216054,Cambio de talla,01-04-2024
5534,311414,N/A,N/A
5535,151425,Defecto,2023/10/05 07:49:44
5536,26080,N/A,2024-04-27
5537,105468,N/A,01/01/2024
5538,161418,Defecto,09/04/2023
5539,139985,Cambio de talla,2024-02-15
5540,68445,Error despacho,09/06/2023
5541,164179,Error despacho,N/A
5542,231631,Cambio de talla,2024-02-13
5543,124464,N/A,20/06/2024
5544,209667,Cambio de talla,2024/08/21 05:24:54
5545,67549,Defecto,2024-07-20
5546,154591,Cambio de talla,2024-08-08
5547,328274,Cliente no satisfecho,07-23-2024
5548,137469,Defecto,2024/09/29 14:17:34
5549,277810,N/A,01-09-2024
5550,325371,Cliente no satisfecho,N/A
5551,139503,Cliente no satisfecho,N/A
5552,188275,N/A,N/A
5553,300180,Error despacho,2023/11/30 02:17:09
5554,20753,Cliente no satisfecho,08-18-2023
5555,64219,N/A,N/A
5556,300442,Cliente no satisfecho,2024-09-07
5557,268334,Error despacho,2024-08-22
5558,126115,Cambio de talla,2023-10-08
5559,69809,Defecto,N/A
5560,258123,Cambio de talla,2023-01-07
5561,305706,Cliente no satisfecho,2023/12/14 15:34:08
5562,237241,Defecto,N/A
5563,47377,Cambio de talla,N/A
5564,110368,Cliente no satisfecho,24/09/2024
5565,47926,Cambio de talla,2023/11/16 06:24:55
5566,18963,Cambio de talla,2024-09-24
5567,121658,Cambio de talla,2024-07-06
5568,225363,Cliente no satisfecho,2023/06/02 01:59:30
5569,196099,Error despacho,17/03/2024
5570,92525,Cambio de talla,08-03-2024
5571,325792,Cambio de talla,15/09/2023
5572,270838,Error despacho,11/01/2024
5573,40153,Error despacho,2023-09-30
5574,170980,Cambio de talla,2023/01/28 00:46:49
5575,176863,Cambio de talla,2024/01/28 20:07:09
5576,70040,N/A,01/01/2024
5577,116096,N/A,06-18-2023
5578,157971,Cambio de talla,09-30-2023
5579,114316,N/A,2023-08-18
5580,337384,N/A,24/05/2023
5581,312480,Defecto,2024-09-29
5582,306085,Defecto,N/A
5583,291685,Cambio de talla,11/05/2024
5584,11385,Cliente no satisfecho,2023-06-22
5585,102693,Error despacho,N/A
5586,302876,Error despacho,10-17-2023
5587,209948,Cliente no satisfecho,14/06/2024
5588,190902,Cliente no satisfecho,2024-09-29
5589,70746,N/A,2023/03/04 19:31:38
5590,285246,N/A,2024-03-30
5591,21855,N/A,N/A
5592,184313,Error despacho,N/A
5593,219902,Error despacho,N/A
5594,302260,Cambio de talla,2023/05/29 11:11:21
5595,43640,N/A,N/A
5596,272680,Cliente no satisfecho,2024/06/04 16:27:01
5597,300505,Defecto,05-27-2024
5598,105088,Cambio de talla,N/A
5599,229041,Error despacho,2024/06/19 23:33:46
5600,63693,Cambio de talla,02-16-2024
5601,40185,Error despacho,2023/05/26 23:13:17
5602,184851,Cambio de talla,2023/07/17 04:53:06
5603,8340,Error despacho,N/A
5604,81681,Cliente no satisfecho,2023-01-28
5605,19121,Cambio de talla,2023-10-28
5606,142797,Cambio de talla,14/10/2023
5607,27784,Defecto,2024/02/03 13:13:35
5608,8114,N/A,2023/03/17 16:44:06
5609,52181,Error despacho,2023/01/09 09:42:01
5610,309834,N/A,2024/01/28 04:15:08
5611,233028,Cliente no satisfecho,13/05/2023
5612,87062,Error despacho,2023-12-17
5613,5488,N/A,2023-06-07
5614,57628,Error despacho,09-28-2023
5615,321007,Defecto,09-20-2024
5616,240084,N/A,05/07/2024
5617,329535,Cambio de talla,2024-01-11
5618,119583,Cambio de talla,06/01/2024
5619,53291,Cliente no satisfecho,2023-10-22
5620,60345,N/A,2023/07/10 12:15:18
5621,320870,Cliente no satisfecho,N/A
5622,40972,N/A,05-08-2023
5623,191775,Error despacho,24/02/2024
5624,35792,Cambio de talla,2023/12/23 15:08:25
5625,151590,Cliente no satisfecho,2023/01/15 18:53:20
5626,199864,N/A,N/A
5627,137996,Cambio de talla,08/09/2023
5628,309695,N/A,2024-08-02
5629,261771,Cliente no satisfecho,2023/10/04 20:34:59
5630,106924,Cliente no satisfecho,2023/08/21 19:16:49
5631,285211,Cliente no satisfecho,2023/05/08 14:47:57
5632,75513,N/A,N/A
5633,91019,Cliente no satisfecho,N/A
5634,267345,N/A,2023-09-14
5635,128823,Cambio de talla,2023-10-18
5636,152330,,N/A
5637,303636,Defecto,17/12/2023
5638,143600,Cliente no satisfecho,04-26-2024
5639,146599,Cambio de talla,06/07/2023
5640,213191,Cliente no satisfecho,03-03-2023
5641,285576,Cambio de talla,2024-01-07
5642,264816,Cliente no satisfecho,N/A
5643,180087,Cliente no satisfecho,02/02/2024
5644,85679,N/A,2024-04-22
5645,169744,Error despacho,2023/11/27 21:25:17
5646,152654,Cliente no satisfecho,2023-10-12
5647,12693,N/A,06/06/2024
5648,221887,Cambio de talla,08/12/2023
5649,124286,Cambio de talla,2024-04-05
5650,32868,Cliente no satisfecho,06-11-2023
5651,208833,Cambio de talla,2024/01/24 04:46:03
5652,15262,Cliente no satisfecho,N/A
5653,46031,Cambio de talla,24/08/2024
5654,174168,Error despacho,2024/01/16 04:42:09
5655,116943,Cliente no satisfecho,11/01/2024
5656,23852,Defecto,2023-03-06
5657,153163,Error despacho,N/A
5658,309649,Defecto,2024-06-28
5659,125993,Cliente no satisfecho,2024/06/25 00:42:28
5660,14462,Cambio de talla,2023/08/08 17:40:53
5661,65365,Error despacho,08/08/2023
5662,131291,Defecto,07-16-2023
5663,247934,N/A,10-18-2023
5664,151768,Cambio de talla,07/03/2023
5665,9813,N/A,05-15-2024
5666,134758,Defecto,N/A
5667,110210,Cambio de talla,N/A
5668,86066,Defecto,28/03/2023
5669,115204,Cliente no satisfecho,07-13-2024
5670,256896,Defecto,N/A
5671,286572,N/A,2023-10-02
5672,284361,,11/09/2023
5673,13292,Cliente no satisfecho,N/A
5674,147102,N/A,2023/07/09 04:37:47
5675,334264,Defecto,2023-08-12
5676,129566,Cambio de talla,2023/12/23 13:14:20
5677,287698,Cambio de talla,06-01-2023
5678,243317,N/A,N/A
5679,31805,Cliente no satisfecho,03-03-2023
5680,138353,Cliente no satisfecho,N/A
5681,301838,Cambio de talla,2024/02/29 00:36:07
5682,70584,Cliente no satisfecho,N/A
5683,108658,Defecto,05-01-2023
5684,291828,,2024-04-23
5685,22851,N/A,2023/05/23 01:47:04
5686,216111,Cambio de talla,26/03/2024
5687,173515,Cliente no satisfecho,2023/11/05 06:31:37
5688,106042,N/A,2024/09/01 16:59:51
5689,214921,Defecto,2023-05-11
5690,249519,Cambio de talla,08-03-2024
5691,300486,Error despacho,N/A
5692,285611,N/A,07-11-2023
5693,67908,Cliente no satisfecho,07/07/2024
5694,278887,N/A,N/A
5695,402,Defecto,24/12/2023
5696,300203,Error despacho,2023/02/15 16:04:33
5697,285103,Cambio de talla,01-23-2023
5698,296948,Defecto,N/A
5699,156163,Error despacho,04-10-2024
5700,322571,Cliente no satisfecho,26/01/2024
5701,289470,Defecto,03-21-2024
5702,98434,Cliente no satisfecho,2024-05-19
5703,13616,N/A,2023-10-26
5704,333241,Defecto,06-15-2023
5705,125490,Cambio de talla,N/A
5706,339531,N/A,28/03/2023
5707,337961,Defecto,2024-08-04
5708,234872,Cliente no satisfecho,07-13-2024
5709,88322,Cambio de talla,01/03/2024
5710,217485,N/A,06/03/2023
5711,183539,N/A,2023/06/16 16:02:18
5712,39545,Error despacho,05-08-2023
5713,54805,Cambio de talla,N/A
5714,82613,Cambio de talla,07-07-2024
5715,36714,Defecto,03-27-2023
5716,119326,Defecto,2024-08-26
5717,69822,Error despacho,N/A
5718,298191,Cambio de talla,2023-03-10
5719,40211,N/A,14/01/2023
5720,91434,Cambio de talla,07-19-2024
5721,309497,N/A,09-17-2023
5722,241338,N/A,06-09-2023
5723,233560,Defecto,2023-01-13
5724,3572,N/A,24/01/2023
5725,151062,Cambio de talla,09-04-2023
5726,231914,Cambio de talla,2023/07/03 08:05:22
5727,270504,Cambio de talla,09/06/2023
5728,224522,Defecto,N/A
5729,184823,Cambio de talla,N/A
5730,250752,Defecto,2024-02-16
5731,335450,Cambio de talla,2024/02/24 20:13:09
5732,64042,Defecto,N/A
5733,204136,Cambio de talla,13/02/2023
5734,286114,Cambio de talla,2024-05-19
5735,140401,Cambio de talla,2024/02/16 12:34:01
5736,148153,N/A,30/11/2023
5737,202363,Cambio de talla,2023/05/08 02:21:34
5738,227805,Cliente no satisfecho,23/12/2023
5739,87398,Cambio de talla,11-12-2023
5740,216630,Error despacho,2023-10-06
5741,223586,Error despacho,21/07/2024
5742,302358,Cambio de talla,N/A
5743,304484,Defecto,2024/03/28 06:59:11
5744,258178,Cambio de talla,N/A
5745,186726,Cambio de talla,N/A
5746,262875,Cambio de talla,N/A
5747,214408,Cliente no satisfecho,07-15-2023
5748,330231,Cambio de talla,2023-05-23
5749,86610,N/A,2023/06/27 17:10:02
5750,101516,Cambio de talla,N/A
5751,223724,Defecto,2024/05/06 15:15:54
5752,90114,Cambio de talla,N/A
5753,32381,N/A,N/A
5754,211943,Cliente no satisfecho,01/03/2023
5755,155731,Defecto,N/A
5756,234959,Defecto,2023/10/30 07:34:00
5757,156828,Defecto,2023/09/01 19:10:16
5758,194478,Defecto,2024-09-16
5759,339390,Error despacho,10/11/2023
5760,274664,Error despacho,02/01/2023
5761,223116,Error despacho,21/06/2024
5762,166290,,2023-08-31
5763,9460,N/A,N/A
5764,174816,Defecto,2023-04-13
5765,191063,Error despacho,2024-07-13
5766,170324,N/A,2024-01-05
5767,115146,Defecto,04-18-2024
5768,166687,Error despacho,07/12/2023
5769,159060,N/A,N/A
5770,76925,Error despacho,2023-08-28
5771,98849,Cambio de talla,24/01/2024
5772,112518,Cambio de talla,N/A
5773,210908,Error despacho,2023/06/03 06:53:31
5774,87654,Cliente no satisfecho,2024-04-12
5775,100935,Defecto,13/08/2024
5776,310239,Cambio de talla,2024-07-23
5777,293037,N/A,2023/05/15 16:51:37
5778,307430,Defecto,04/07/2024
5779,319682,Defecto,10-27-2023
5780,150426,Error despacho,2024-04-28
5781,278807,N/A,21/08/2023
5782,225360,Error despacho,2024/05/11 18:47:16
5783,216863,N/A,2023-09-15
5784,174822,Defecto,2023-07-27
5785,69751,Cliente no satisfecho,2024/01/31 03:04:49
5786,167537,Cambio de talla,09-27-2023
5787,259608,Cliente no satisfecho,2023/10/26 10:02:07
5788,275042,Error despacho,2024-05-20
5789,282918,Defecto,05-13-2024
5790,110516,Cambio de talla,04/10/2023
5791,267393,Error despacho,2024/09/29 19:55:36
5792,228637,Defecto,N/A
5793,186947,N/A,N/A
5794,6714,Cliente no satisfecho,2023/09/25 12:38:44
5795,43413,Cambio de talla,2023/06/27 03:54:38
5796,2991,Cambio de talla,2023/10/20 20:27:26
5797,218309,Cambio de talla,2024/05/30 03:06:21
5798,325973,Defecto,25/11/2023
5799,8382,Error despacho,12-12-2023
5800,91384,N/A,N/A
5801,204109,Cliente no satisfecho,2023/02/04 01:17:54
5802,189713,Cambio de talla,2024-06-19
5803,238556,N/A,2023/08/24 04:09:33
5804,60067,Error despacho,08-26-2023
5805,282271,Defecto,05/03/2023
5806,26735,Error despacho,09-12-2024
5807,240540,N/A,06-29-2024
5808,216359,Error despacho,2023/03/03 23:21:12
5809,47777,Cliente no satisfecho,10/08/2024
5810,71747,Defecto,06-06-2023
5811,264707,Defecto,27/09/2024
5812,53936,Cliente no satisfecho,N/A
5813,292335,Cliente no satisfecho,N/A
5814,243448,N/A,2024-02-19
5815,41060,Error despacho,12-20-2023
5816,279299,Cambio de talla,2023-01-23
5817,65518,Cambio de talla,N/A
5818,210408,Defecto,26/09/2023
5819,338309,Cambio de talla,2023/05/17 22:58:57
5820,322072,Cambio de talla,02-17-2024
5821,175512,N/A,2024-07-09
5822,10639,Cliente no satisfecho,09-22-2024
5823,102678,Cliente no satisfecho,02/10/2023
5824,167059,Defecto,03/02/2023
5825,214010,Cambio de talla,2024/09/22 19:35:08
5826,5569,Cambio de talla,N/A
5827,213246,Error despacho,2023-01-16
5828,335676,Cambio de talla,05-16-2023
5829,1921,Cliente no satisfecho,18/04/2024
5830,123757,Cliente no satisfecho,2024-02-27
5831,137703,Defecto,2024-04-12
5832,106361,N/A,N/A
5833,269223,Error despacho,N/A
5834,102909,Cliente no satisfecho,2023/04/18 17:57:51
5835,207996,Cambio de talla,14/09/2023
5836,168074,N/A,N/A
5837,110011,Defecto,N/A
5838,111235,N/A,30/07/2024
5839,173940,N/A,N/A
5840,139059,Cliente no satisfecho,N/A
5841,108253,Cliente no satisfecho,02-08-2023
5842,283414,Error despacho,N/A
5843,198478,Cambio de talla,12-24-2023
5844,141525,Error despacho,02-01-2024
5845,1799,N/A,09-25-2023
5846,203706,Cambio de talla,N/A
5847,135412,Cambio de talla,2024-08-05
5848,233853,Cambio de talla,2023/06/14 12:34:35
5849,335505,N/A,2024/03/05 08:38:51
5850,81786,Defecto,2024-02-02
5851,173795,Error despacho,2024-08-09
5852,190891,Error despacho,01/11/2023
5853,37745,Defecto,2024/07/07 17:00:28
5854,215943,Cambio de talla,31/07/2023
5855,257833,Defecto,2023-09-20
5856,155265,Cambio de talla,07/06/2023
5857,76385,Error despacho,07-01-2023
5858,33220,Cliente no satisfecho,2023-04-04
5859,259773,Cambio de talla,2023-07-08
5860,261523,Cambio de talla,N/A
5861,286483,N/A,2023/01/28 13:13:03
5862,268264,Defecto,01-25-2024
5863,86519,N/A,N/A
5864,238341,Cliente no satisfecho,2024/08/20 05:14:05
5865,31272,Cambio de talla,2023/02/23 10:05:07
5866,313626,Cambio de talla,N/A
5867,298865,Defecto,2023/10/04 12:56:15
5868,224114,Error despacho,08/08/2024
5869,281047,Cambio de talla,17/09/2024
5870,271528,N/A,2023/03/07 22:40:42
5871,312922,N/A,2023/10/13 03:39:13
5872,115913,Cambio de talla,28/04/2023
5873,199098,Cambio de talla,09/08/2024
5874,290494,Defecto,2023-07-18
5875,253868,Cambio de talla,2023/06/04 21:30:02
5876,32319,Defecto,2024/06/20 20:21:53
5877,97772,Defecto,N/A
5878,213946,N/A,2024-06-14
5879,286156,Error despacho,N/A
5880,249197,N/A,04-17-2024
5881,152112,Cliente no satisfecho,05-06-2023
5882,273964,Cliente no satisfecho,2023-06-02
5883,147305,Defecto,2023/11/01 11:35:27
5884,91863,Cambio de talla,2023/06/02 06:30:55
5885,289929,Cambio de talla,12/02/2023
5886,156050,Defecto,23/06/2023
5887,159073,Error despacho,2023/04/05 21:00:05
5888,189851,Cliente no satisfecho,N/A
5889,332791,Cambio de talla,07-16-2024
5890,162334,Cliente no satisfecho,09-10-2024
5891,313500,N/A,N/A
5892,220312,N/A,2024/06/01 00:51:20
5893,19305,Error despacho,29/03/2024
5894,101219,Cambio de talla,2023/08/10 16:58:17
5895,256186,Cliente no satisfecho,2023/03/02 04:55:55
5896,140704,Defecto,09/02/2023
5897,225728,Cliente no satisfecho,N/A
5898,137752,Cliente no satisfecho,04/04/2023
5899,125413,N/A,12-25-2023
5900,278065,Cliente no satisfecho,2024/07/11 16:05:05
5901,54563,Cliente no satisfecho,N/A
5902,73688,Cambio de talla,08-22-2024
5903,30207,N/A,N/A
5904,61723,Error despacho,14/02/2023
5905,85612,Defecto,2024-01-28
5906,47192,Cambio de talla,N/A
5907,34154,Cliente no satisfecho,N/A
5908,285824,N/A,06-03-2023
5909,93842,Error despacho,2023-10-26
5910,119392,Cambio de talla,2023/07/23 06:18:51
5911,179771,Cambio de talla,01/06/2023
5912,255225,Defecto,2024/02/03 17:09:59
5913,101892,,05-09-2023
5914,26524,N/A,10/09/2023
5915,161445,Error despacho,12-30-2023
5916,79856,Cliente no satisfecho,22/04/2023
5917,240175,Cliente no satisfecho,2023/01/30 20:53:43
5918,105313,Cliente no satisfecho,2023-02-18
5919,49949,Error despacho,13/06/2024
5920,200157,N/A,2023/11/03 13:48:35
5921,66703,N/A,2023-04-01
5922,127723,N/A,N/A
5923,86841,N/A,2023/11/20 19:06:29
5924,137843,Cambio de talla,20/02/2023
5925,109401,Cliente no satisfecho,2024-03-24
5926,83778,Cambio de talla,N/A
5927,137417,Cambio de talla,2024/01/03 12:33:02
5928,91168,Defecto,04-25-2024
5929,226606,Defecto,2023-05-29
5930,123996,N/A,N/A
5931,32275,N/A,N/A
5932,331488,Defecto,04/01/2024
5933,123296,,2023/07/13 18:46:07
5934,180185,Cambio de talla,04/02/2024
5935,154595,N/A,N/A
5936,12424,Error despacho,N/A
5937,232794,Defecto,22/06/2023
5938,279634,N/A,28/03/2024
5939,245573,Cambio de talla,02-07-2024
5940,238560,Cliente no satisfecho,01-16-2024
5941,88592,Error despacho,04-22-2024
5942,93987,Error despacho,2024/04/20 05:58:44
5943,271728,N/A,N/A
5944,44621,Defecto,14/08/2023
5945,176047,Cambio de talla,2024/02/27 06:35:57
5946,164758,Defecto,2024-05-01
5947,322076,Cambio de talla,N/A
5948,224878,Cliente no satisfecho,22/02/2023
5949,62699,Cambio de talla,2024-01-28
5950,284621,N/A,2024-08-26
5951,228281,N/A,2024/05/09 15:20:23
5952,259255,N/A,14/07/2024
5953,98233,Cambio de talla,14/01/2023
5954,33931,Defecto,19/02/2024
5955,39480,,03/04/2024
5956,143159,Cliente no satisfecho,18/08/2023
5957,66859,Cliente no satisfecho,02-02-2023
5958,258835,N/A,2024-05-15
5959,63671,N/A,N/A
5960,290805,Cambio de talla,2024-05-09
5961,182323,Cliente no satisfecho,2023-06-16
5962,300893,Defecto,2023-02-28
5963,150708,N/A,2023/02/20 23:19:07
5964,149114,Cambio de talla,N/A
5965,334950,Cliente no satisfecho,2024/06/22 15:57:35
5966,290895,Cliente no satisfecho,17/12/2023
5967,217316,N/A,2024-01-27
5968,26471,Cambio de talla,2024/05/25 23:04:20
5969,265682,Cambio de talla,2023-03-18
5970,142094,Cambio de talla,22/09/2023
5971,37331,N/A,05-04-2024
5972,59725,,09-13-2024
5973,128284,Defecto,2024-07-05
5974,223525,Cambio de talla,19/02/2023
5975,317803,Cliente no satisfecho,07/07/2023
5976,174314,N/A,2023/10/09 00:52:16
5977,49134,Cambio de talla,2023-06-07
